query_id,query_articleType,query_path,rank,retrieved_id,retrieved_articleType,retrieved_path,distance
28145,Innerwear Vests,./A2_FashionDataset/FashionDataset/train/images_train/28145.jpg,2,35263,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/35263.jpg,0.084730566
28145,Innerwear Vests,./A2_FashionDataset/FashionDataset/train/images_train/28145.jpg,3,8785,Jackets,./A2_FashionDataset/FashionDataset/train/images_train/8785.jpg,0.08881174
28145,Innerwear Vests,./A2_FashionDataset/FashionDataset/train/images_train/28145.jpg,4,26916,Tops,./A2_FashionDataset/FashionDataset/train/images_train/26916.jpg,0.090749756
28145,Innerwear Vests,./A2_FashionDataset/FashionDataset/train/images_train/28145.jpg,5,20206,Sweatshirts,./A2_FashionDataset/FashionDataset/train/images_train/20206.jpg,0.09972309
28561,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/28561.jpg,1,5487,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/5487.jpg,0.0012301181
28561,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/28561.jpg,2,38598,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/38598.jpg,0.0014001043
28561,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/28561.jpg,3,4331,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/4331.jpg,0.0015736771
28561,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/28561.jpg,4,29015,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/29015.jpg,0.0016975243
28561,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/28561.jpg,5,19166,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/19166.jpg,0.0019575844
11774,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/11774.jpg,1,3314,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/3314.jpg,0.008647595
11774,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/11774.jpg,2,6902,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/6902.jpg,0.00873124
11774,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/11774.jpg,3,12802,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/12802.jpg,0.008936024
11774,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/11774.jpg,4,3733,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/3733.jpg,0.011142466
11774,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/11774.jpg,5,3042,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/3042.jpg,0.011260424
10455,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/10455.jpg,1,20007,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/20007.jpg,0.002415982
10455,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/10455.jpg,2,12054,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/12054.jpg,0.0042725177
10455,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/10455.jpg,3,37150,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/37150.jpg,0.0048960387
10455,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/10455.jpg,4,30305,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/30305.jpg,0.0050536925
10455,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/10455.jpg,5,7281,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/7281.jpg,0.005085903
3655,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/3655.jpg,1,8969,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/8969.jpg,0.10144674
3655,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/3655.jpg,2,3546,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/3546.jpg,0.10455352
3655,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/3655.jpg,3,15226,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/15226.jpg,0.116225705
3655,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/3655.jpg,4,5379,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/5379.jpg,0.12146705
3655,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/3655.jpg,5,8307,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/8307.jpg,0.13300034
28464,Capris,./A2_FashionDataset/FashionDataset/train/images_train/28464.jpg,1,20372,Track Pants,./A2_FashionDataset/FashionDataset/train/images_train/20372.jpg,0.18770924
28464,Capris,./A2_FashionDataset/FashionDataset/train/images_train/28464.jpg,2,43422,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/43422.jpg,0.24207968
28464,Capris,./A2_FashionDataset/FashionDataset/train/images_train/28464.jpg,3,12331,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/12331.jpg,0.24268812
28464,Capris,./A2_FashionDataset/FashionDataset/train/images_train/28464.jpg,4,33980,Stockings,./A2_FashionDataset/FashionDataset/train/images_train/33980.jpg,0.24470928
28464,Capris,./A2_FashionDataset/FashionDataset/train/images_train/28464.jpg,5,50942,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/50942.jpg,0.24621183
26449,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/26449.jpg,1,23877,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/23877.jpg,0.042050898
26449,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/26449.jpg,2,35700,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/35700.jpg,0.06013546
26449,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/26449.jpg,3,41231,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/41231.jpg,0.06157607
26449,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/26449.jpg,4,34733,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/34733.jpg,0.07283731
26449,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/26449.jpg,5,10117,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/10117.jpg,0.076942876
8320,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/8320.jpg,1,8319,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/8319.jpg,3.8397567e-13
8320,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/8320.jpg,2,43692,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/43692.jpg,0.1334405
8320,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/8320.jpg,3,43693,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/43693.jpg,0.1334405
8320,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/8320.jpg,4,33256,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/33256.jpg,0.15900527
8320,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/8320.jpg,5,38769,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/38769.jpg,0.15900527
47396,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/47396.jpg,1,43288,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/43288.jpg,0.11902249
47396,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/47396.jpg,2,25164,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/25164.jpg,0.11986484
47396,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/47396.jpg,3,49567,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/49567.jpg,0.12956518
47396,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/47396.jpg,4,35900,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/35900.jpg,0.13198382
47396,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/47396.jpg,5,35918,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/35918.jpg,0.13727501
19399,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/19399.jpg,1,29036,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/29036.jpg,0.00035228126
19399,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/19399.jpg,2,19402,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/19402.jpg,0.0016217367
19399,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/19399.jpg,3,3125,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/3125.jpg,0.0023588843
19399,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/19399.jpg,4,17288,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/17288.jpg,0.0023983743
19399,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/19399.jpg,5,17259,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/17259.jpg,0.002503171
9079,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/9079.jpg,1,7433,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/7433.jpg,0.01272359
9079,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/9079.jpg,2,42115,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/42115.jpg,0.013992518
9079,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/9079.jpg,3,4786,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/4786.jpg,0.014428847
9079,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/9079.jpg,4,4819,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/4819.jpg,0.015819602
9079,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/9079.jpg,5,51379,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/51379.jpg,0.022484735
32077,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/32077.jpg,1,27467,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/27467.jpg,0.06673537
32077,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/32077.jpg,2,19486,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/19486.jpg,0.08179587
32077,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/32077.jpg,3,19355,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/19355.jpg,0.083681695
32077,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/32077.jpg,4,28900,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/28900.jpg,0.08698377
32077,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/32077.jpg,5,27979,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/27979.jpg,0.088406384
13252,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/13252.jpg,1,5444,Tops,./A2_FashionDataset/FashionDataset/train/images_train/5444.jpg,0.16617239
13252,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/13252.jpg,2,19935,Accessory Gift Set,./A2_FashionDataset/FashionDataset/train/images_train/19935.jpg,0.22463498
13252,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/13252.jpg,3,32619,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/32619.jpg,0.22801344
13252,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/13252.jpg,4,24874,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/24874.jpg,0.22840807
13252,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/13252.jpg,5,50718,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/50718.jpg,0.23148723
42669,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/42669.jpg,1,42217,Dresses,./A2_FashionDataset/FashionDataset/train/images_train/42217.jpg,0.0229579
42669,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/42669.jpg,2,40602,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/40602.jpg,0.028377619
42669,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/42669.jpg,3,35011,Stoles,./A2_FashionDataset/FashionDataset/train/images_train/35011.jpg,0.02937048
42669,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/42669.jpg,4,36499,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/36499.jpg,0.034600325
42669,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/42669.jpg,5,36493,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/36493.jpg,0.036396544
19892,Belts,./A2_FashionDataset/FashionDataset/train/images_train/19892.jpg,1,48539,Belts,./A2_FashionDataset/FashionDataset/train/images_train/48539.jpg,0.0056654317
19892,Belts,./A2_FashionDataset/FashionDataset/train/images_train/19892.jpg,2,20972,Belts,./A2_FashionDataset/FashionDataset/train/images_train/20972.jpg,0.006809574
19892,Belts,./A2_FashionDataset/FashionDataset/train/images_train/19892.jpg,3,17062,Belts,./A2_FashionDataset/FashionDataset/train/images_train/17062.jpg,0.009193241
19892,Belts,./A2_FashionDataset/FashionDataset/train/images_train/19892.jpg,4,28589,Belts,./A2_FashionDataset/FashionDataset/train/images_train/28589.jpg,0.009944174
19892,Belts,./A2_FashionDataset/FashionDataset/train/images_train/19892.jpg,5,37457,Belts,./A2_FashionDataset/FashionDataset/train/images_train/37457.jpg,0.0102849845
14669,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/14669.jpg,1,20166,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/20166.jpg,0.02116131
14669,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/14669.jpg,2,19853,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/19853.jpg,0.02164622
14669,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/14669.jpg,3,41587,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/41587.jpg,0.023311868
14669,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/14669.jpg,4,16025,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/16025.jpg,0.02338342
14669,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/14669.jpg,5,37731,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/37731.jpg,0.024687331
2192,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/2192.jpg,1,31900,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/31900.jpg,0.043957274
2192,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/2192.jpg,2,50562,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/50562.jpg,0.044650733
2192,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/2192.jpg,3,45641,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/45641.jpg,0.049560033
2192,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/2192.jpg,4,47526,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/47526.jpg,0.051115006
2192,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/2192.jpg,5,28829,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/28829.jpg,0.052108217
8163,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/8163.jpg,1,31024,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/31024.jpg,0.024119973
8163,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/8163.jpg,2,11250,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/11250.jpg,0.026494177
8163,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/8163.jpg,3,30802,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/30802.jpg,0.030237153
8163,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/8163.jpg,4,31029,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/31029.jpg,0.031731978
8163,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/8163.jpg,5,13416,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/13416.jpg,0.03253658
23695,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/23695.jpg,1,28851,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/28851.jpg,0.011327015
23695,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/23695.jpg,2,11414,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/11414.jpg,0.013851427
23695,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/23695.jpg,3,22476,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/22476.jpg,0.019032296
23695,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/23695.jpg,4,33057,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/33057.jpg,0.02060774
23695,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/23695.jpg,5,15211,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/15211.jpg,0.02073988
33388,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/33388.jpg,1,38475,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/38475.jpg,0.014720091
33388,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/33388.jpg,2,47332,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/47332.jpg,0.01776754
33388,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/33388.jpg,3,42919,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/42919.jpg,0.021820609
33388,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/33388.jpg,4,38477,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/38477.jpg,0.029130302
33388,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/33388.jpg,5,20530,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/20530.jpg,0.02936248
23472,Scarves,./A2_FashionDataset/FashionDataset/train/images_train/23472.jpg,1,38308,Scarves,./A2_FashionDataset/FashionDataset/train/images_train/38308.jpg,0.26392946
23472,Scarves,./A2_FashionDataset/FashionDataset/train/images_train/23472.jpg,2,16015,Scarves,./A2_FashionDataset/FashionDataset/train/images_train/16015.jpg,0.26901352
23472,Scarves,./A2_FashionDataset/FashionDataset/train/images_train/23472.jpg,3,20300,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/20300.jpg,0.27501318
23472,Scarves,./A2_FashionDataset/FashionDataset/train/images_train/23472.jpg,4,23469,Scarves,./A2_FashionDataset/FashionDataset/train/images_train/23469.jpg,0.29653707
23472,Scarves,./A2_FashionDataset/FashionDataset/train/images_train/23472.jpg,5,23476,Scarves,./A2_FashionDataset/FashionDataset/train/images_train/23476.jpg,0.3006894
39310,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/39310.jpg,1,19387,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/19387.jpg,0.043683954
39310,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/39310.jpg,2,44406,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/44406.jpg,0.054357618
